source_id,site_id,market_type,name,district,market_committee,state,latitude,longitude,coords_usable,coord_flags,storage_godowns,storage_capacity,shops,opens,closes,raw_lat,raw_lon,image_url,source_url,retrieved_on
rm-129,27,Regulated Market,Thirukoilur,,Villupuram,Tamil Nadu,11.967401,79.202742,True,ok,1,5000,,,,11.967401,79.202742,http://www.agrimark.tn.gov.in/MRS/uploads/rm/27.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-130,26,Regulated Market,Tindivanam,,Villupuram,Tamil Nadu,12.236884,79.64995,True,ok,1,2000,,,,12.236884,79.649950,http://www.agrimark.tn.gov.in/MRS/uploads/rm/261.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-131,28,Regulated Market,Ulundurpet,,Villupuram,Tamil Nadu,11.690842,79.29207,True,ok,6,5650,,,,11.6908420,79.2920700,http://www.agrimark.tn.gov.in/MRS/uploads/rm/281.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-132,41,Regulated Market,Valathi,,Villupuram,Tamil Nadu,12.346714,79.376027,True,ok,1,2000,,,,12.346714,79.376027,http://www.agrimark.tn.gov.in/MRS/uploads/rm/411.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-133,39,Regulated Market,Vikaravandi,,Villupuram,Tamil Nadu,12.037222,79.545763,True,ok,2,11000,,,,12.037222,79.545763,http://www.agrimark.tn.gov.in/MRS/uploads/rm/391.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-134,29,Regulated Market,Villupuram,,Villupuram,Tamil Nadu,11.94596,79.497414,True,repaired_format,4,3100,,,,11.945960N,79.497414E,http://www.agrimark.tn.gov.in/MRS/uploads/rm/29.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-135,185,Regulated Market,Aruppukottai,,Virudhunagar,Tamil Nadu,9.494549,78.09801,True,repaired_format,1,1000,,,,9.494549° N,78.098010° E,http://www.agrimark.tn.gov.in/MRS/uploads/rm/185.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-136,,Regulated Market,Rajapalayam,,Virudhunagar,Tamil Nadu,,,False,missing,4,4400,,,,,,http://www.agrimark.tn.gov.in/MRS/uploads/rm/183.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-137,184,Regulated Market,Sathur,,Virudhunagar,Tamil Nadu,,,False,unreadable,2,,,,,9.21.38.72° N,77.54.5488° E,http://www.agrimark.tn.gov.in/MRS/uploads/rm/184.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-138,182,Regulated Market,Virudhunagar,,Virudhunagar,Tamil Nadu,,,False,unreadable,2,3000,,,,N09. 59.526’’,E077. 95.333’’,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1821.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
